Dataset,EI-oc,EI-oc,SST5,SST5,TDT,TDT,V-oc,V-oc
Metric,ece,mcale,ece,mcale,ece,mcale,ece,mcale
Model,,,,,,,,
Emobloom-7b,0.038981147279558245,0.44937799970308945,0.14290256013621433,0.450278553697798,0.1324548780572941,0.43937829732894895,0.09437645835596657,0.4493141543297541
Emollama-7b,0.041758248046109434,0.45146202899160837,0.06937536112698969,0.44383915307674005,0.07197942328272683,0.22748262137174607,0.05617133242512221,0.4532148689031601
Emollama-chat-13b,0.06171780072932123,0.4461468004045033,0.11370060332484294,0.4487300061931213,0.1516830417492611,0.44926688075065613,0.08626270026086631,0.44687214493751526
Emollama-chat-7b,0.03535952300105512,0.45225816369056704,0.08616413249650387,0.4504249497901561,0.06703497771424881,0.15833886961142218,0.05190351671045363,0.45202071558345447
Emoopt-13b,0.04805683157498325,0.45201545066021853,0.1168615830624859,0.4521864097897369,0.048044105356788935,0.3637381331487135,0.08759112455575478,0.44754487016926636
