Dataset,EI-reg,EI-reg,V-reg,V-reg,"V-A,V-M,V-NYT,V-T","V-A,V-M,V-NYT,V-T",Emobank,Emobank,SST,SST
Metric,pearson_correlation,mse,pearson_correlation,mse,pearson_correlation,mse,pearson_correlation,mse,pearson_correlation,mse
Model,,,,,,,,,,
Emobloom-7b,0.775403141414769,0.014274228836701257,0.8646695018991813,0.01186579833926453,0.7700348752539573,3.1962367443358275,0.28427211962914284,0.47331226880488736,0.8338957391483923,0.024640918896747157
Emollama-7b,0.7960921839290539,0.013010889131622065,0.878435725143462,0.011251584123222746,0.6710118699340555,1.9024341962103795,0.1915903374260899,0.7009605683760685,0.8150403284740831,0.028715560329914527
Emollama-chat-13b,0.8217057321382175,0.011371981703986895,0.8865900930484976,0.010251315165876778,0.6808514704785666,1.4052462414808575,0.28763584592984165,0.6541427819582957,0.8094069557419175,0.02635268021126194
Emollama-chat-7b,0.8064144002981153,0.012805223982518437,0.8740474092496507,0.011723842417061614,0.6904430660391869,1.8266862552195866,0.24171902913547796,0.7470585994329689,0.8215390519394495,0.02574245063254541
Emoopt-13b,0.805473943128457,0.013147951665756417,0.8839090682552078,0.011028768957345973,0.6523003654621581,1.9531841740297506,0.30251778530790896,1.6979901746031747,0.814474287965431,0.03386753316752136
